time (s)	det(V)
21450.970587	-0.572905	
21450.972090	-0.549057	
21450.973824	-0.527820	
21450.975349	-0.511823	
21450.977059	-0.488684	
21450.978595	-0.465332	
21450.980290	-0.446609	
21450.981830	-0.425581	
21450.983512	-0.406309	
21450.985066	-0.384395	
21450.986716	-0.367404	
21450.988311	-0.344886	
21450.989967	-0.321835	
21450.991551	-0.302117	
21450.993185	-0.278096	
21450.994801	-0.253136	
21450.996428	-0.229736	
21450.998090	-0.211246	
21450.999665	-0.190782	
21451.001328	-0.165033	
21451.002923	-0.144775	
21451.004585	-0.117749	
21451.006168	-0.098316	
21451.007845	-0.075427	
21451.009410	-0.055209	
21451.011106	-0.029939	
21451.012654	-0.011554	
21451.014350	0.009683	
21451.015858	0.026783	
21451.017622	0.050244	
21451.019102	0.076586	
21451.020884	0.102331	
21451.022374	0.116639	
21451.024164	0.146396	
21451.025644	0.165777	
21451.027424	0.187743	
21451.028910	0.205480	
21451.030704	0.230709	
21451.032190	0.242440	
21451.033939	0.261429	
21451.035443	0.290598	
21451.037205	0.302300	
21451.038712	0.321088	
21451.040437	0.344227	
21451.041957	0.364538	
21451.043607	0.383056	
21451.045151	0.398630	
21451.046745	0.414618	
21451.048331	0.436887	
21451.049884	0.460863	
21451.051512	0.476110	
21451.053039	0.493803	
21451.054715	0.517666	
21451.056187	0.539903	
21451.057891	0.560866	
21451.059363	0.583179	
21451.061080	0.609379	
21451.062573	0.628018	
21451.064278	0.649824	
21451.065775	0.662440	
21451.067490	0.690542	
21451.068978	0.709374	
21451.070684	0.728182	
21451.072167	0.752022	
21451.073837	0.767648	
21451.075351	0.795621	
21451.077004	0.806143	
21451.078552	0.825374	
21451.080161	0.850313	
21451.081729	0.876139	
21451.083311	0.891616	
21451.084924	0.912216	
21451.086476	0.928865	
21451.088116	0.957221	
21451.089631	0.968585	
21451.091315	0.982136	
21451.092803	1.010064	
21451.094492	1.012646	
21451.095974	1.045352	
21451.097698	1.061022	
21451.099185	1.078787	
21451.100897	1.104778	
21451.102379	1.121085	
21451.104091	1.141371	
21451.105570	1.157380	
21451.107251	1.169614	
21451.108754	1.210135	
21451.110423	1.211714	
21451.111961	1.238575	
21451.113589	1.258442	
21451.115156	1.276687	
21451.116772	1.286242	
21451.118347	1.306528	
21451.119915	1.330126	
21451.121526	1.343947	
21451.123072	1.362695	
21451.124740	1.383340	
21451.126226	1.399953	
21451.127962	1.424320	
21451.129439	1.434274	
21451.131077	1.455270	
21451.132563	1.462453	
21451.134196	1.483920	
21451.135674	1.502196	
21451.137315	1.507151	
21451.138806	1.538245	
21451.140385	1.553855	
21451.141943	1.575149	
21451.143481	1.586368	
21451.145105	1.605466	
21451.146583	1.619388	
21451.148230	1.633020	
21451.149744	1.643320	
21451.151397	1.649455	
21451.152874	1.654567	
21451.154519	1.655760	
21451.155991	1.655671	
21451.157628	1.655723	
21451.159107	1.655804	
21451.160754	1.655796	
21451.162255	1.655800	
21451.163852	1.655836	
21451.165387	1.655800	
21451.166941	1.655937	
21451.168525	1.655836	
21451.170024	1.655917	
21451.171688	1.655808	
21451.173179	1.655872	
21451.174804	1.655715	
21451.176321	1.655897	
21451.177949	1.655715	
21451.179438	1.655808	
21451.181090	1.655788	
21451.182579	1.655743	
21451.184222	1.655860	
21451.185724	1.655804	
21451.187366	1.655820	
