time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
21620.568879	126.752296	0.697999	-0.100000	89
21621.968827	296.716492	1.343829	-0.052682	89
21624.767959	297.009338	1.138216	-0.047979	91
21627.564998	297.336700	0.954802	-0.043419	93
21630.363166	297.671326	0.793453	-0.038957	95
21633.163066	297.912109	0.657599	-0.033859	97
21635.957600	297.804382	0.545907	-0.029217	99
21638.748697	297.306366	0.455050	-0.025015	101
21641.531605	296.714661	0.376803	-0.020799	103
21644.314214	296.302490	0.309990	-0.016966	105
21647.085930	296.232666	0.254263	-0.013733	107
21649.883071	296.579987	0.209272	-0.011133	109
21652.677855	296.807587	0.170518	-0.009419	111
21656.806415	206.100784	0.002672	-0.099572	113
