crossing time (s)	slope (V/s)	crossing number
21514.599489	8.509950	28
21523.716547	31.000280	29
21525.082469	30.915294	30
21526.511815	25.461146	31
21527.875719	23.240590	32
21529.297551	20.325860	33
21530.670833	17.403857	34
21532.093535	8.259874	35
21533.457474	11.359823	36
21534.876069	6.455000	37
21536.249243	7.573517	38
21537.645356	3.917354	39
21539.035962	3.765139	40
21540.436562	1.502135	41
21541.809881	2.737654	42
21543.214355	3.618656	43
21544.635230	1.642122	44
21545.997694	0.680416	45
21547.435280	2.686714	46
21548.806948	1.150036	47
21550.191337	3.006263	48
21560.108740	-5.660358	49
21561.169708	5.858765	50
